galaxy,subset,class,radial_index,radius_m,radius_kpc,v_obs_kms,g_N,A_B,C_B,nu_B,S_Psi,alpha_B,S_rad,sin_alpha_B_S_rad
UGC05721,calibration_24,bulge_rich_hsb,6,3.6102427703448994e+19,1.17,67.8,3.712743152117755e-11,0.5597672277087873,0.4432426858286481,0.5003986980330064,0.18583254155076293,0.8595146869604708,0.3107538904939549,0.23540410107515178
UGC05721,calibration_24,bulge_rich_hsb,7,4.165664735013346e+19,1.35,76.4,3.323857727127182e-11,0.5556405176988826,0.3927270459053538,0.4840377264694842,0.2032717284029188,0.9055688944878171,0.3447150112906563,0.2712136444324314
UGC05721,calibration_24,bulge_rich_hsb,8,4.721086699681792e+19,1.53,81.2,2.93497230213661e-11,0.551513807688978,0.3422114059820594,0.46767675490596206,0.21942621006163676,0.9477610312285554,0.384549833893517,0.31229718737285506
UGC05721,calibration_24,bulge_rich_hsb,9,5.2765086643502375e+19,1.71,82.2,2.546086877146037e-11,0.5473870976790732,0.2916957660587651,0.4513157833424399,0.23440634962545379,0.9866496668453263,0.4316915039112218,0.36010971213590104
UGC05721,calibration_24,bulge_rich_hsb,10,5.831930629018684e+19,1.89,82.6,2.1572014521554646e-11,0.5432603876691685,0.24118012613547074,0.4349548117789177,0.24830922825561902,1.0227052623686212,0.48803709712668614,0.41654978642687696
UGC05721,calibration_24,bulge_rich_hsb,11,6.387352593687129e+19,2.07,82.3,1.7683160271648923e-11,0.5391336776592639,0.1906644862121764,0.4185938402153956,0.2612205267708392,1.0563239853421977,0.5561395655108379,0.4841486842959657
UGC05721,calibration_24,bulge_rich_hsb,12,6.942774558355576e+19,2.25,82.1,1.3794306021743195e-11,0.5350069676493592,0.14014884628888208,0.4022328686518734,0.28099904020122796,1.0965266026323044,0.6394987456128692,0.5689150101452634
UGC05721,calibration_24,bulge_rich_hsb,13,8.23875914258195e+19,2.6699999999999995,81.4,1.1308098357806927e-11,0.45592719206506704,0.13708329995750607,0.3697381782970124,0.30659513503727037,1.1108727066969801,0.6636363720289579,0.5946755299259702
UGC05721,calibration_24,bulge_rich_hsb,14,9.719884381697806e+19,3.15,79.3,9.358242047386105e-12,0.35615154295875373,0.14911626169140532,0.33337018587633427,0.329087139525359,1.112732009234649,0.6679539659084897,0.5990946990031636
UGC05721,calibration_24,bulge_rich_hsb,15,1.1139296069183835e+20,3.61,78.5,7.932146868294124e-12,0.2884529102327543,0.15367742909260673,0.3063881817027597,0.34750445111349315,1.1183546256763006,0.6798792215874465,0.611471381129972
UGC05721,calibration_24,bulge_rich_hsb,16,1.2466137429225123e+20,4.04,78.2,7.316029030506622e-12,0.2704052089653913,0.14664757590458474,0.2939179961861698,0.36406295438386105,1.1338072112487392,0.6988004868905123,0.6331342154934807
UGC05721,calibration_24,bulge_rich_hsb,17,1.3854692340896239e+20,4.49,78.1,6.671254549101095e-12,0.25151807973210427,0.1392907528008408,0.2808678020409014,0.3792865689397317,1.1472733430563158,0.7187920910211388,0.6552844690198583
UGC05721,calibration_24,bulge_rich_hsb,18,1.521239047675244e+20,4.930000000000001,78.2,6.251952557865515e-12,0.23880934272536078,0.1314443753190561,0.27000425516673776,0.39324968406180827,1.1601041481782093,0.7380589044622516,0.6766853906252451
UGC05721,calibration_24,bulge_rich_hsb,19,1.6600945388423555e+20,5.38,78.3,5.885761929288047e-12,0.22752022003304384,0.12322593138222909,0.25945649386835584,0.40665223193957045,1.1722433147938227,0.757737820990443,0.698348992686484
UGC05721,calibration_24,bulge_rich_hsb,20,1.8082070627539413e+20,5.86,78.6,5.520184560567881e-12,0.21595491382995516,0.11472449127757121,0.24842715049876152,0.4185531765057154,1.1827849935122052,0.7782060079218466,0.720356740200801
UGC05721,calibration_24,bulge_rich_hsb,21,1.9378055211765786e+20,6.28,78.9,5.263288533481674e-12,0.20703431391514251,0.10795241918187345,0.23933419249362875,0.42933517036407,1.1919221075308344,0.7946806930639546,0.7383232273799828
UGC05721,calibration_24,bulge_rich_hsb,22,2.0797466899251816e+20,6.74,79.5,4.981926218101542e-12,0.19726413305606197,0.1005353878389664,0.22937523848800717,0.4397444855188353,1.2005941012547605,0.8126095644997392,0.7575586783815518
UGC05750,external_151,low_mass_dwarf,0,9.565600502623238e+18,0.31,3.1,4.293181717632852e-12,0.1260412846840761,0.053213898384545995,0.15174688511973705,0.051517822030641515,0.3918013912597327,0.9252829971054922,0.3533229399806466
UGC05750,external_151,low_mass_dwarf,1,4.535946044792309e+19,1.47,15.7,4.110814379728376e-12,0.10258315739652762,0.05030027624074432,0.1319220544220898,0.09032787975435962,0.5504191424649478,0.9377721082363453,0.4904965549418012
UGC05750,external_151,low_mass_dwarf,2,7.775907505358245e+19,2.52,28.0,3.9457404962803594e-12,0.08134950769659148,0.04766294585195831,0.11397716456646083,0.1168860337765979,0.6416160126989878,0.9484742553659871,0.567653170829769
UGC05750,external_151,low_mass_dwarf,3,1.033701989799608e+20,3.35,36.0,3.76989439799079e-12,0.07114954844917995,0.04335914321381802,0.10257813237137027,0.1358479364896311,0.7041500347278065,0.9574169662425523,0.6198185815307132
UGC05750,external_151,low_mass_dwarf,4,1.2620421308299692e+20,4.09,43.6,3.5853512384469095e-12,0.06608618207681949,0.03816371482036722,0.09412045971120742,0.15149972895524327,0.7540763783211998,0.9653256346500215,0.6608771131518043
UGC05750,external_151,low_mass_dwarf,5,1.487296594278839e+20,4.82,49.8,3.4033019053833517e-12,0.06109123957435579,0.033038494918719796,0.08577707992483055,0.17475911517186424,0.8211359593660001,0.9724415356993855,0.7117497330150167
UGC05750,external_151,low_mass_dwarf,6,2.0365472037843023e+20,6.6,61.5,3.0283467199217365e-12,0.050515510870822816,0.024067157468123532,0.0693139885336037,0.19632059665410345,0.8758813236706731,0.9835918130766645,0.755504868008514
UGC05750,external_151,low_mass_dwarf,7,2.4253425790522147e+20,7.86,68.1,2.81236755400458e-12,0.04417928869640379,0.02024486107245336,0.060443288487806716,0.21301249552778542,0.9136170224556438,0.987911265943861,0.7821476281085177
UGC05750,external_151,low_mass_dwarf,8,2.9097939593463592e+20,9.43,73.4,2.569550358767826e-12,0.037867561539612286,0.016623716328916804,0.051640413972915925,0.2302430765154295,0.949232726204214,0.9914885114198277,0.8060493792303405
UGC05750,external_151,low_mass_dwarf,9,3.5269294756446326e+20,11.43,77.6,2.2881467078929705e-12,0.03150796021869423,0.0132225777860219,0.04281529520190921,0.27941432508131253,1.0353742508832473,0.99437058401987,0.8552117628976746
UGC05750,external_151,low_mass_dwarf,10,7.050773273707774e+20,22.85,78.9,1.368775518742857e-12,0.014745352712099336,0.005659831617368702,0.01999707605256162,0.3142355267127371,1.0840230689058705,0.998869478691986,0.8828476432875512
UGC05764,calibration_24,low_mass_dwarf,0,1.1108439293368922e+19,0.36000000000000004,21.45,4.638417069010044e-12,0.35844275343617116,0.3719093079368999,0.42153970623168846,0.045917343963192296,0.4328631109509391,0.38944671009568643,0.1633618190352946
UGC05764,calibration_24,low_mass_dwarf,1,2.252544634488698e+19,0.73,31.3,4.785880099008303e-12,0.3083619053757954,0.3570619293804342,0.3991863454451587,0.08515929295937327,0.5431677142471834,0.41231290576899493,0.2131040835077519
UGC05764,calibration_24,low_mass_dwarf,2,3.3633885638255903e+19,1.09,41.7,4.9959614307214084e-12,0.3034212002847601,0.303376203646041,0.37732603337612003,0.1189438990617104,0.6626414678368042,0.46626189638471893,0.28684499457369744
UGC05764,calibration_24,low_mass_dwarf,3,4.474232493162482e+19,1.45,48.35,5.1264084913814304e-12,0.2936023355005115,0.26216248973201645,0.35681520508535003,0.1486739652842797,0.7541492110182137,0.5166795458755434,0.3537543725680745
UGC05764,calibration_24,low_mass_dwarf,4,5.585076422499375e+19,1.81,50.6,5.21581437780952e-12,0.28171326950279996,0.2264979658982337,0.3369231939618506,0.17496174789270524,0.8264175736106045,0.5671750241970124,0.4171623055661474
UGC05764,calibration_24,low_mass_dwarf,5,6.6959203518362665e+19,2.17,54.05,5.1443692167749495e-12,0.26857540391671414,0.19899472425481018,0.3182707303118632,0.1986607791859227,0.8834254787729727,0.6122416635110164,0.47321192889732444
UGC05764,calibration_24,low_mass_dwarf,6,7.837621056988073e+19,2.54,55.8,5.034163366914273e-12,0.25456931111658077,0.1735180035749596,0.2995380511635562,0.21975402179042655,0.929864100234952,0.6580019018342578,0.5274139810871019
UGC05764,calibration_24,low_mass_dwarf,7,8.948464986324964e+19,2.9,54.55,4.874580581339835e-12,0.2402252688114831,0.15270247556837233,0.2819350792535018,0.2383654765865932,0.9667671291351504,0.6990455987335639,0.5753521822081065
UGC05764,calibration_24,low_mass_dwarf,8,1.0059308915661857e+20,3.26,50.0,4.683729012393939e-12,0.22582360315186073,0.13541475957971902,0.2651205529292887,0.2550746820514827,0.9968914792358304,0.7358284809723974,0.6179394729405822
UGC05764,calibration_24,low_mass_dwarf,9,1.117015284499875e+20,3.62,49.9,4.4813207316665185e-12,0.21145718895807333,0.1195843433839908,0.24866100571659439,0.27009366756112213,1.0222401451145713,0.7707962974590367,0.657703753265269
UGC05829,external_151,low_mass_dwarf,0,1.9439768763395613e+19,0.63,14.8,4.934976530625313e-12,0.2739060361562209,0.18857044841902848,0.31510484610415934,0.05771997844823017,0.48095486178892366,0.6272759841528179,0.29019413080281414
UGC05829,external_151,low_mass_dwarf,1,3.8879537526791225e+19,1.26,27.2,4.876419224867655e-12,0.22577557925384623,0.1810229496729271,0.28890420543098744,0.10472259483177698,0.6261247538123943,0.6566061841828098,0.38477715736191864
UGC05829,external_151,low_mass_dwarf,2,5.80107385320377e+19,1.88,34.1,4.79635600211757e-12,0.20937444325709967,0.15823961302220713,0.2681946532140237,0.1446475061388692,0.7491893634539414,0.7020548253306931,0.4781312110155447
UGC05829,external_151,low_mass_dwarf,3,7.775907505358245e+19,2.52,38.8,4.7103000510276025e-12,0.19715078209279385,0.1323873664363344,0.24758845118821163,0.17846883347045453,0.8418201246653949,0.7531391800550845,0.5617339421925206
UGC05829,external_151,low_mass_dwarf,4,9.689027605882893e+19,3.14,42.8,4.616986904476779e-12,0.18454813908643786,0.11530301666320547,0.23032099408741546,0.20739204794766125,0.9080391335435442,0.7901596337294552,0.6228818509284407
UGC05829,external_151,low_mass_dwarf,5,1.1633004482222454e+20,3.77,47.9,4.5186784305847864e-12,0.17147519752098211,0.10073633736312498,0.2137206541306626,0.23266077778635444,0.9585611677190794,0.8228459158581161,0.6733887270908456
UGC05829,external_151,low_mass_dwarf,6,1.3576981358562016e+20,4.4,51.9,4.38363551121354e-12,0.15968271217424584,0.08900147127260484,0.1989483011590621,0.2547767048697009,0.9979355989029696,0.8495693721135126,0.7139388433016293
UGC05829,external_151,low_mass_dwarf,7,1.5520958234901578e+20,5.03,57.6,4.224629105924186e-12,0.14872552443893988,0.07911392083050883,0.18536842407230705,0.27411510325396776,1.0291214484646027,0.8721040044659534,0.7472591448254948
UGC05829,external_151,low_mass_dwarf,8,1.7434078335426226e+20,5.65,60.7,4.060681486637517e-12,0.13866641273188307,0.07074759990142702,0.1730352011392778,0.2914166239378499,1.054704622376905,0.8909334808166686,0.7748934053158507
UGC05829,external_151,low_mass_dwarf,9,1.94089119875807e+20,6.29,65.6,3.882772543910429e-12,0.12912410550975165,0.06369636977063552,0.16150202460691765,0.30683701502225974,1.075734815280107,0.9067244187123795,0.7978626209901071
UGC05829,external_151,low_mass_dwarf,10,2.1322032088105347e+20,6.91,68.6,3.7110863352741644e-12,0.12034830577356866,0.057467876720843004,0.15090620887335995,0.32043626329332,1.0931569659796438,0.9201980389918158,0.8172118157671224
UGC05918,external_151,low_mass_dwarf,0,1.7279794456351658e+19,0.56,16.9,2.9983417304446843e-12,0.20412130431095538,0.12901949219310882,0.2488621015982973,0.04052344566864144,0.3771837057495378,0.7569560744857267,0.278789654100578
UGC05918,external_151,low_mass_dwarf,1,3.425102115455418e+19,1.11,27.4,2.9270558202165897e-12,0.16154660536747578,0.12015811149512837,0.21956528063055128,0.07393398668477554,0.4953165090602112,0.7912484786783761,0.3760884295603542
UGC05918,external_151,low_mass_dwarf,2,5.153081561090583e+19,1.67,33.5,2.8177824137759163e-12,0.14677255361562686,0.09634865223206353,0.1950258720412907,0.10196044455243757,0.6052514857804935,0.8418183011469537,0.4789684377306083
UGC05918,external_151,low_mass_dwarf,3,6.881061006725748e+19,2.23,36.4,2.7042463588091874e-12,0.13211363923784789,0.07674903535817168,0.1725312614258617,0.12537698522845822,0.6876175341708151,0.8830676450904987,0.5604811888567653
UGC05918,external_151,low_mass_dwarf,4,8.609040452360915e+19,2.79,39.8,2.5841955355379874e-12,0.11763069369978588,0.06358348115591692,0.15316179353508785,0.1449918415637751,0.7483621487841756,0.9112567176762019,0.620055018680471
UGC05918,external_151,low_mass_dwarf,5,1.0306163122181166e+20,3.34,41.2,2.4472920009599876e-12,0.10520773212327603,0.0533795736570401,0.1366980173429339,0.16176980728031545,0.7959402006735524,0.9319935327355245,0.6659296010945162
UGC05918,external_151,low_mass_dwarf,6,1.2034142567816331e+20,3.9,42.6,2.2947322538570296e-12,0.09380747796786444,0.04487999674723319,0.12170918375638712,0.17629089301458636,0.8339264346164688,0.9482060663516775,0.7022182116089747
UGC05918,external_151,low_mass_dwarf,7,1.3762122013451497e+20,4.46,44.5,2.1444991738876678e-12,0.08424954894561305,0.03868187494415856,0.10935296268494245,0.18891524893285766,0.8645875382514997,0.959416880597678,0.7299508999054822
UGC05986,external_151,low_mass_dwarf,0,1.9439768763395613e+19,0.63,29.5,3.4316038130756606e-11,0.6006947970171033,0.6581703632369059,0.5432212795988849,0.09551453407533109,0.6159935395200931,0.21856387725979348,0.126279593245305
UGC05986,external_151,low_mass_dwarf,1,3.8879537526791225e+19,1.26,50.8,3.186223158575453e-11,0.5234678797779174,0.545720401182576,0.4948488613353445,0.16738477161541584,0.7795599639902688,0.27023439546183414,0.18996573352559895
UGC05986,external_151,low_mass_dwarf,2,5.80107385320377e+19,1.88,68.2,2.944737435099059e-11,0.44746678662189326,0.4350553591608547,0.4472442592347175,0.2231731712405438,0.894061654713455,0.33947095480522504,0.26465895178830257
UGC05986,external_151,low_mass_dwarf,3,7.745050729543331e+19,2.51,84.3,2.6993567805988516e-11,0.3702398693827074,0.3226053971065249,0.3988718409711771,0.26697639902033743,0.9800349089064635,0.4372957116896299,0.3631814417004603
UGC05986,external_151,low_mass_dwarf,4,9.658170830067979e+19,3.13,95.3,2.4183051442500418e-11,0.32078959597816564,0.24621245678278716,0.3589597336611714,0.30264676823351994,1.0427842106225238,0.5308409067114347,0.45854584640193563
UGC05986,external_151,low_mass_dwarf,5,1.1633004482222454e+20,3.77,106.0,2.0889930651683722e-11,0.2960455740993011,0.20130540381994785,0.325380376390191,0.33210738997183414,1.0874372895936073,0.6042265840575719,0.5350056544052457
UGC05986,external_151,low_mass_dwarf,6,1.35461245827471e+20,4.39,112.0,1.769971988558005e-11,0.27207480290415104,0.1578016962621973,0.2928503740339288,0.3563851729158089,1.1230010795930565,0.6839370540644025,0.6165035309984989
UGC05986,external_151,low_mass_dwarf,7,1.5490101459086662e+20,5.02,115.0,1.445805410711986e-11,0.24771740636714368,0.11359631600190234,0.2597956942203074,0.3766472048408072,1.152869364626721,0.7721302145447692,0.7056747278679342
UGC05986,external_151,low_mass_dwarf,8,1.7434078335426226e+20,5.65,116.0,1.1293496996647464e-11,0.22345789012845563,0.07077697886846054,0.2272811248883392,0.3933551443866214,1.1778926028858128,0.861428305146642,0.7957885019938347
UGC05986,external_151,low_mass_dwarf,9,1.9378055211765786e+20,6.28,116.0,1.0185651460354183e-11,0.2018091250243785,0.06492742756716019,0.2091728669081299,0.40784636050347967,1.1885427124347436,0.8804285096148384,0.8168847849052255
UGC05986,external_151,low_mass_dwarf,10,2.1291175312290434e+20,6.9,116.0,9.095390773843334e-12,0.1805039911124296,0.05917072628651539,0.19135204159427308,0.4206087078820544,1.1974806923879198,0.8982914913559126,0.8364200825490511
UGC05986,external_151,low_mass_dwarf,11,2.3266008964444907e+20,7.54,114.0,7.969960387767622e-12,0.1585115948162243,0.05322832496455948,0.17295635094771122,0.43167985502536255,1.2048661047763656,0.9156991196081576,0.8550718850108726
UGC05986,external_151,low_mass_dwarf,12,2.5179129064969555e+20,8.16,112.0,6.8796997012567726e-12,0.13720646090427535,0.04747162368391468,0.15513552563385444,0.44118164737799265,1.2109679325336646,0.9314062574498575,0.87175645069757
UGC05986,external_151,low_mass_dwarf,13,2.7123105941309116e+20,8.79,109.0,6.124342100910727e-12,0.12328853011715507,0.04371856440386819,0.14297330123063096,0.4496614569219616,1.2164621221414758,0.9411712666606574,0.8827035476143383
UGC05986,external_151,low_mass_dwarf,14,2.9036226041833764e+20,9.41,107.0,5.660010631554203e-12,0.11571139815500037,0.041684701483938665,0.13571112420643702,0.45741421134111016,1.2215272710963718,0.9464581282796242,0.8893139215360887
UGC05999,external_151,low_mass_dwarf,0,1.0738157983589958e+20,3.48,46.2,9.424457815529745e-12,0.19681002808960607,0.14071951559377957,0.2510799754188257,0.21139635762955217,0.909273347252662,0.7389243414664954,0.5830538314407306
UGC05999,external_151,low_mass_dwarf,1,2.141460241555009e+20,6.940000000000001,81.1,7.169218559452467e-12,0.14097029547391182,0.07259580300074404,0.17536056727912383,0.3131056605533083,1.0825855536647664,0.887071840922481,0.7834383445617742
UGC05999,external_151,low_mass_dwarf,2,3.215276039914005e+20,10.420000000000002,91.2,5.528303878071288e-12,0.10035400960269493,0.04457886813907286,0.12657944503379048,0.37168394344948424,1.1494160852699034,0.9465863260182128,0.8637839359447729
UGC05999,external_151,low_mass_dwarf,3,4.2860061606915093e+20,13.89,97.7,4.3835845428776575e-12,0.07643823764273311,0.031908071526373136,0.09768137043368995,0.40439515767579093,1.1797317299649535,0.9697738542653369,0.8965596021807779
